ArtistKey,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,mode,count
23044,TRUSTcompany,0.002136,0.435,190191,0.88,7.37E-07,0.154066667,-3.451,0.060966667,110.2596667,0.465333333,46,1,6
23045,TSUKI,0.453,0.839,157071,0.749,0.0137,0.224,-7.167,0.149,110.011,0.292,64,1,1
23046,TV Girl,0.194751883,0.61,208997,0.84075,0.022635,0.1305,-4.99,0.040475,105.22775,0.715,58,1,8
23047,TV On The Radio,0.10989,0.432111111,243146.8889,0.698444444,0.033148894,0.178377778,-6.844222222,0.047233333,129.5582222,0.368111111,50.55555556,1,18
23048,TWENTY88,0.094033333,0.607333333,203293.6667,0.608333333,2.47E-06,0.224933333,-8.584333333,0.215,123.628,0.411333333,53.33333333,0,6
23049,TWICE,0.098753636,0.696727273,207517.6364,0.870909091,0.000383405,0.2622,-2.450636364,0.065036364,133.7574545,0.622909091,71.18181818,1,22
23050,TYJOHN,0.0999,0.912,155139,0.487,0,0.159,-9.765,0.429,90.019,0.66,60,1,2
23051,Ta'He,0.0434,0.86,285373,0.886,0,0.0566,-3.48,0.253,87.591,0.52,40,1,2
23052,Ta'Rea Campbell,0.431,0.76,264573,0.605,0,0.141,-8.782,0.372,105.69,0.452,49,1,1
23053,Taana Gardner,0.376,0.827,590505.5,0.5645,0.0576195,0.07205,-12.9285,0.1165,98.0875,0.849,35,0,4
23054,Taavi Mote,0.503,0.459,302200,0.472,0,0.0783,-11.545,0.0329,122.971,0.208,44,1,2
23055,Tab Benoit,0.161,0.717,311040,0.4265,0.13850555,0.129,-11.6205,0.03295,96.8935,0.72,41,1,2
23056,Tab Hunter,0.603,0.702,199300,0.389,1.50E-06,0.0876,-12.617,0.05075,133.3785,0.7395,24.5,1,4
23057,Tabet,0.9598,0.6886,178419.2,0.151,0,0.185,-15.5148,0.19404,107.5284,0.4526,0,1,5
23058,Taboo,0.0384,0.753,234507,0.862,0.000204,0.34,-5.682,0.0864,99.994,0.558,53,0,2
23059,Tabu Kliffe,0.7,0.721,201209,0.536,0.0322,0.0572,-8.237,0.033,92.509,0.251,24,1,2
23060,Tabu Ley Rochereau,0.294,0.535,512400,0.587,0.025,0.136,-13.684,0.128,96.827,0.826,39,1,2
23061,Taco,0.152,0.798,281160,0.292,0.00101,0.185,-17.112,0.0777,98.653,0.812,53,1,2
23062,Tad,1.50E-05,0.327,221953,0.857,0.278,0.1912,-7.4605,0.0475,104.0105,0.506,40.5,1,4
23063,Tadashi Imai,0.99,0.0882,214107,0.00626,0.92,0.0756,-35.154,0.041,83.771,0.123,52,1,2
23064,Tadd Dameron,0.855,0.516833333,350742.3333,0.366833333,0.157683333,0.1506,-9.752166667,0.039883333,119.9006667,0.421333333,18.66666667,1,6
23065,Tadd Dameron Sextet,0.8162,0.5016,174784,0.5726,0.3741042,0.21326,-8.1596,0.04882,137.0398,0.6826,11.8,1,10
23066,Taeko Onuki,0.437727273,0.618272727,274154,0.600727273,0.002678029,0.193654545,-8.775727273,0.034381818,102.5387273,0.648727273,32.81818182,1,22
23067,Tafelmusik Baroque Orchestra,0.972,0.313,295667,0.0123,0.094,0.159,-28.118,0.035,70.7,0.169,34,1,1
23068,Tag Team,0.00123,0.8,226027,0.639,0,0.0803,-7.406,0.0439,129.443,0.45,58,0,2
23069,Tage Siven,0.73,0.269,393400,0.386,0.763,0.0969,-18.731,0.0362,79.661,0.598,35,0,1
23070,Tainy,0.326142857,0.652,227344.1429,0.6,0.002423991,0.2216,-4.430142857,0.2135,117.552,0.436142857,77.57142857,1,7
23071,Taio Cruz,0.011158889,0.668888889,200899.4444,0.854444444,7.83E-06,0.075633333,-3.920444444,0.070411111,123.7777778,0.714111111,59.44444444,1,9
23072,Taj Mahal,0.435585507,0.614855072,247781.0725,0.42415942,0.07071146,0.167831884,-12.40894203,0.088552174,129.0146232,0.679744928,31.86956522,1,69
23073,Takako Nishizaki,0.965666667,0.296666667,481792.25,0.077108333,0.345241667,0.153541667,-22.72633333,0.043525,114.9160833,0.183783333,38.75,1,12
23074,Take 6,0.837333333,0.628,226195.6667,0.285,2.83E-06,0.082533333,-12.49833333,0.045833333,100.567,0.501,31.66666667,0,3
23075,Take Me To Your Best Friends House,0.0644,0.611,217495,0.807,0,0.217,-4.12,0.0263,112.964,0.436,55,1,2
23076,Take That,0.295227273,0.546272727,231032.7273,0.626818182,9.45E-05,0.1541,-8.636636364,0.033227273,126.9556364,0.568454545,54.81818182,1,11
23077,Taken By Trees,0.747,0.544,302880,0.479,0.31,0.0808,-10.878,0.0279,118.117,0.434,59,1,2
23078,Takeoff,0.202138,0.8172,193581.4,0.5934,2.24E-07,0.1642,-6.5638,0.2836,116.3284,0.4154,64,1,10
23079,Taking Back Sunday,0.016013889,0.412185185,215736.2222,0.852925926,4.32E-06,0.21077037,-5.060777778,0.078225926,125.4330741,0.458,45.96296296,1,54
23080,Takis Binis,0.986142857,0.567714286,208761.2857,0.418571429,0.101229731,0.321428571,-11.39157143,0.072171429,127.9594286,0.829142857,0,1,7
23081,Takis Dimitriadis,0.995,0.357,252533,0.526,0.000197,0.33,-6.673,0.0403,81.42,0.571,0,1,2
23082,Takis Karnavas,0.8048,0.3466,354029.4,0.6612,0.08204792,0.19596,-7.7156,0.04858,124.611,0.7482,0,1,10
23083,Takis Mpinis,0.994428571,0.545,211506.7143,0.357571429,0.6308,0.1242,-14.82,0.059642857,105.281,0.742571429,0,0,7
23084,Takis Nikolaou,0.995,0.499333333,249098,0.365666667,0.671333333,0.203666667,-9.879666667,0.049133333,101.379,0.674666667,0,0,6
23085,Tal & Groethuysen,0.99,0.38,138933,0.0774,0.919,0.102,-21.466,0.0484,80.8,0.418,33,1,2
23086,Tal Bachman,0.2,0.537,224693,0.84,2.15E-06,0.0998,-4.626,0.0363,124.269,0.211,71,1,2
23087,Tal Farlow,0.92252,0.55272,257699.12,0.207836,0.865,0.12292,-20.22216,0.052736,119.91304,0.55524,7.52,1,50
23088,Talaga Steve Sale,0.27,0.73,130173,0.804,5.45E-05,0.0699,-7.183,0.0636,137.899,0.897,62,1,2
23089,Talat Mahmood,0.961908451,0.466591549,196995.7394,0.228457746,0.499252183,0.174470423,-14.43733803,0.066435211,104.9611479,0.559647887,1.823943662,1,142
23090,Talent,0.042575,0.86425,268880,0.67075,0,0.191,-6.2455,0.072225,111.10725,0.32125,58.75,1,8
23091,Talib Kweli,0.148355933,0.679733333,245698.4667,0.768533333,0.000902,0.353866667,-6.035333333,0.273873333,97.64086667,0.564266667,48.46666667,0,15
23092,Talib Kwell,0.0785,0.622,160427,0.936,0,0.387,-4.906,0.246,98.062,0.499,42,1,2
23093,Talk Talk,0.298903298,0.502872727,357570.8545,0.485434545,0.236538804,0.172734545,-13.45127273,0.035829091,111.5199455,0.451549091,41.96363636,1,55
23094,Talkdemonic,0.728,0.626,131093,0.377,0.878,0.0739,-14.478,0.0369,116.126,0.039,41,1,2
23095,Talking Heads,0.146157695,0.688538462,260634.6472,0.685092838,0.118400668,0.279417772,-9.406119363,0.049186472,120.8723793,0.78321008,36.22281167,1,377
23096,Tall Heights,0.4705,0.4995,234968.25,0.5105,0.0193775,0.219,-9.076,0.03555,115.08025,0.3925,61.25,1,8
23097,Tallin Chamber Orchestra,0.837,0.172,346733,0.00652,0.0676,0.0628,-26.678,0.0404,88.208,0.0374,50,0,2
23098,Tally Hall,0.261029167,0.5595,210548.9167,0.63125,0.065389237,0.220908333,-7.420833333,0.12025,124.8388333,0.48,51.33333333,1,24
23099,Tamar Braxton,0.179685714,0.511428571,227590.4286,0.665285714,7.40E-07,0.156171429,-5.294857143,0.036285714,121.1101429,0.318428571,49.71428571,0,7
23100,Tamba Trio,0.717,0.697,160000,0.595,0,0.098,-12.136,0.252,83.561,0.748,33,1,2
23101,Tame Impala,0.166599926,0.495055556,260542.4815,0.779537037,0.189533676,0.1968,-5.549074074,0.054822222,125.2349259,0.475459259,57.62962963,1,108
23102,Tamela Mann,0.19632,0.3446,350213.4,0.5334,1.22E-05,0.1844,-6.6332,0.04042,109.512,0.2334,50.6,1,5
23103,Tami Lynn,0.0318,0.814,168973,0.493,0,0.265,-9.433,0.0729,136.628,0.903,45,1,2
23104,Tamia,0.24782,0.630775,281334.8,0.5114,0.00106804,0.155995,-7.411725,0.0531225,137.826125,0.432975,50.525,0,40
23105,Tammi Terrell,0.246287667,0.597733333,165804.2,0.5188,0.000175277,0.151356667,-10.979,0.042416667,124.8984333,0.693233333,34.36666667,1,60
23106,Tammy Cochran,0.471,0.461,214493,0.34,1.28E-06,0.32,-10.54,0.0282,72.881,0.117,0,0,2
23107,Tammy Lucas,0.07705,0.7825,243313.5,0.6755,0.0003691,0.19345,-7.263,0.20945,100.6895,0.6835,46.5,1,4
23108,Tammy Ruggieri,0.407,0.926,286067,0.512,0,0.031,-6.179,0.254,100.037,0.749,54,1,2
23109,Tammy Wynette,0.724814286,0.540557143,162417.8643,0.294128571,0.001129496,0.15862,-12.53253571,0.032217143,103.84255,0.493485714,28.03571429,1,140
23110,Tampa Red,0.995,0.728,195827,0.204,0.00891,0.259,-12.197,0.0659,119.003,0.655,0,1,1
23111,Tamás Cseh,0.648166667,0.597,733455.6667,0.245166667,0,0.2145,-20.75933333,0.8545,93.50283333,0.314333333,0.666666667,1,12
23112,Tan Dun,0.918,0.389,241933,0.447,0.904,0.0878,-18.247,0.0439,130.27,0.197,0,1,1
23113,Tana Mongeau,0.10835,0.6905,123933.5,0.6765,0,0.12385,-7.5345,0.1264,119.971,0.305,60.5,1,4
23114,Tanburi Refik Fersan,0.994,0.443,165871.5,0.275,0.934,0.178,-17.943,0.1553,71.51,0.495,0,0,4
23115,Tancredi Pasero,0.887222222,0.420555556,262457.5556,0.199988889,0.1063501,0.218633333,-15.88722222,0.194977778,79.61844444,0.229333333,0,1,18
23116,Tangerine Dream,0.772555556,0.258555556,741828.3333,0.392633333,0.806444444,0.178488889,-16.86777778,0.066588889,123.4508889,0.133777778,32.33333333,0,18
23117,Tangier,0.0692,0.448,282387,0.777,0.000182,0.075,-8.604,0.0309,91.305,0.566,29,1,2
23118,Tanguturi Suryakumari,0.983060606,0.496151515,194982.8788,0.196072727,0.29934526,0.164454545,-16.382,0.120506061,94.136,0.713090909,0,1,33
23119,Tani,0.992,0.573,213402,0.0933,7.23E-05,0.198,-12.907,0.234,141.315,0.778,0,1,1
23120,Tania,0.33,0.678,205401,0.58,1.70E-06,0.114,-6.945,0.0432,86.548,0.731,34,0,2
23121,Tanis Lugo,0.993823529,0.299705882,234178.0588,0.341764706,0.208825382,0.416882353,-15.54870588,0.123417647,106.4795294,0.224111765,0.058823529,1,17
23122,Tanita Tikaram,0.43175,0.668,232973.5,0.397,0.0765935,0.09035,-13.9385,0.03075,122.6275,0.649,39,1,4
23123,Tank,0.3484,0.4908,258008,0.4952,8.36E-07,0.2846,-7.2222,0.17272,134.0584,0.2632,51.6,0,10
23124,Tanto Metro & Devonte,0.0275,0.754,228360,0.702,0,0.0619,-8.033,0.0429,95.998,0.736,54,0,2
23125,Tantric,0.0852638,0.5172,238810.8,0.8602,1.04E-05,0.1577,-5.4808,0.04522,104.4076,0.5112,47.8,1,10
23126,Tanya Blount,0.0568,0.679,310493,0.494,1.31E-05,0.0441,-8.894,0.0405,150.126,0.561,31,0,2
23127,Tanya Chua,0.104,0.476,206587,0.659,0,0.232,-4.898,0.0251,176.018,0.492,62,0,2
23128,Tanya Goodman,0.823111111,0.434944444,186685.2222,0.143022222,0.199822729,0.141088889,-18.18472222,0.03325,123.9462222,0.416,33.88888889,1,36
23129,Tanya Tucker,0.51940597,0.58719403,199723.9104,0.450492537,5.75E-06,0.162319403,-11.77585075,0.041074627,103.1448209,0.584746269,35.28358209,1,67
23130,Taos Amrouche,0.986846154,0.66,250428.6923,0.200230769,0.076569462,0.228461538,-18.47130769,0.847461538,91.71661538,0.591692308,0,1,26
23131,Tapan Kumar,0.977,0.305,209467,0.231,0.445,0.095,-13.38,0.0363,85.766,0.368,0,1,2
23132,Tapati Dam,0.988,0.547,178606.5,0.2225,4.72E-05,0.1195,-12.7535,0.0331,105.5195,0.4595,0,1,4
23133,Tapi Dharma Rao,0.995,0.477,180670,0.193,0.587,0.194,-10.811,0.127,73.088,0.696,0,1,2
23134,Tapio Rautavaara,0.984,0.357,216067,0.35,0.00209,0.108,-7.513,0.0364,210.095,0.824,11,0,2
23135,Taproot,0.006412775,0.4565,228691,0.912,0.264665,0.07925,-4.2465,0.074725,113.545,0.60825,44.25,1,8
23136,Tara,0.973,0.472777778,195118.6667,0.215,0.570266667,0.216444444,-14.65877778,0.193355556,112.3651111,0.561111111,0,1,9
23137,Tara Bai,0.995,0.51525,202599.75,0.14725,0.92775,0.17725,-18.02,0.050375,101.34075,0.6805,3.5,1,8
23138,Tara Bhattacharya,0.967,0.318,179933,0.358,0.119,0.119,-11.182,0.0431,128.147,0.216,0,1,2
23139,Tara Charendoff,0.651,0.386,149213,0.385,0,0.0759,-8.41,0.0397,137.598,0.573,40,1,2
23140,Tara Kemp,0.0545,0.739,284345,0.675,0.0112,0.0632,-9.194,0.0444,100.054,0.643,34,1,2
23141,Taras Shtonda,0.922,0.292,642573,0.246,0.525,0.107,-14.96,0.0385,109.766,0.0859,48,1,1
23142,Tarika Blue,0.77,0.551,255533,0.252,0.719,0.0834,-17.767,0.0293,134.878,0.376,42,0,2
23143,Tariq Trotter,0.151,0.729,259307,0.442,0,0.189,-8.106,0.285,81.029,0.757,66,0,1
23144,Tarit Chowdhury,0.932,0.458,190680,0.2215,0.001016,0.129,-15.0165,0.03695,132.2955,0.5845,0,1,4
23145,Tarkan,0.0518,0.775,235218,0.818,0,0.114,-8.687,0.164,97.06,0.826,63,1,2
23146,Taron Egerton,0.00687,0.579,187853,0.904,0,0.0649,-4.45,0.15,175.316,0.713,63,0,2
23147,Tarro,0.24912,0.5884,214798.8,0.6444,4.72E-07,0.13376,-7.0734,0.13226,121.8342,0.3748,66.8,0,5
23148,Tarrus Riley,0.101113333,0.670333333,240249,0.650666667,0,0.117066667,-5.303333333,0.087333333,103.1076667,0.792,56,1,6
23149,Tarun Banerjee,0.953313725,0.520196078,188023.0392,0.31254902,0.207627991,0.19134902,-13.92233333,0.055982353,116.9654118,0.622980392,0,1,51
23150,Tash,0.25,0.862,265320,0.557,0,0.2783,-6.552,0.363,94.284,0.723,54.5,1,4
23151,Tash Neal,0.00259,0.541,216838,0.933,0.000523,0.136,-4.862,0.12,89.981,0.144,55,1,2
23152,Tash Sultana,0.280666667,0.49,297825,0.612333333,0.00280334,0.1242,-6.027,0.028433333,117.3786667,0.3766,56.66666667,0,6
23153,Tasha Cobbs Leonard,0.07125,0.381,452433.5,0.6405,0,0.4765,-6.4535,0.0471,106.37,0.2125,54.5,1,4
23154,Tashi,0.984,0.0843,465240,0.0312,0.797,0.127,-27.784,0.0419,83.386,0.0275,22,0,2
23155,Tasia Verra,0.944368421,0.367263158,237457.9474,0.389368421,0.245590103,0.290926316,-11.03,0.048526316,116.4538421,0.646789474,0,1,38
23156,Tasmin Archer,0.101,0.598,258933,0.8,0.000143,0.263,-10.574,0.0269,96.069,0.77,60,0,2
23157,Tasmin Little,0.9355,0.09705,564813.5,0.0427,0.54,0.0859,-27.932,0.05035,124.5765,0.03815,49,1,2
23158,Tasos Kostopoulos,0.9465,0.398875,199113.5,0.608,0.373616,0.18985,-8.33775,0.0379625,104.281875,0.768875,0,1,16
23159,Tasos Xalkias-Klarino,0.975666667,0.348333333,194769,0.517666667,0.379176667,0.143833333,-7.362,0.038733333,147.5946667,0.637,0,1,6
23160,Taste,0.22638,0.4518,276242.8,0.3872,0.13881,0.2088,-16.9472,0.04856,112.6212,0.435,33.4,1,10
23161,Tat Ming Pair,0.552,0.725,274693,0.526,0.00013,0.115,-12.166,0.0309,112.811,0.479,37,1,2
23162,Tata Young,0.0187,0.703,208760,0.83,1.99E-05,0.0539,-5.389,0.0626,98.025,0.862,36,0,2
23163,Tate McRae,0.494929412,0.617,179721.5882,0.410176471,2.56E-05,0.172070588,-8.415470588,0.066105882,94.654,0.309882353,70.35294118,0,17
23164,Tateeze,0.269,0.867333333,294018,0.778333333,1.17E-06,0.1923,-4.363333333,0.214333333,100.6623333,0.649666667,40.66666667,1,3
23165,Tatiana Manaois,0.925,0.51,185480,0.185,0,0.122,-13.651,0.0644,79.092,0.418,58,1,2
23166,Tatico Henriquez,0.194,0.731,171729,0.629,0.0011,0.0222,-9.101,0.179,154.953,0.829,22,1,2
23167,Tatico Henriquez Y Sus Muchachos,0.332,0.605,174307,0.791,0.0578,0.0398,-6.676,0.0522,148.942,0.963,25,1,2
23168,Tatyana Ali,0.0886,0.882,300133,0.57,6.54E-06,0.0932,-7.565,0.0832,96.785,0.815,42,1,1
23169,Tauren Wells,0.632,0.48725,223208,0.46525,0,0.096325,-8.4585,0.0451,106.0475,0.47425,59.5,1,8
23170,Tavares,0.208026667,0.6615,249526.6667,0.749666667,0.0170196,0.569,-8.907666667,0.041483333,116.1758333,0.923833333,44.66666667,0,12
23171,Tawatha Agee,0.493,0.474,140573,0.82,0,0.0978,-7.699,0.243,164.718,0.697,62,1,2
23172,Tay Dizm,0.007025,0.678,262340,0.6275,0,0.2206,-6.1865,0.09645,108.0425,0.415,47.5,1,4
23173,Tay Keith,0.0262,0.871,183066,0.87,1.98E-06,0.109,-4.797,0.202,150.147,0.83,62,1,2
23174,Tay Money,0.45,0.858,97297,0.519,0,0.0884,-9.02,0.208,148.087,0.752,72,0,2
23175,Tay-K,0.087086125,0.75075,130222.5,0.5374375,5.36E-06,0.159425,-7.1134375,0.3278,150.5445,0.4041,62.5625,1,16
23176,Taye Diggs,0.468231667,0.503583333,243725.5833,0.512375,4.94E-06,0.235583333,-8.396,0.148416667,135.0860417,0.521625,46.70833333,1,24
23177,Taylor Bennett,0.822,0.6,227264,0.524,3.29E-05,0.104,-9.297,0.146,127.5,0.449,52,1,1
23178,Taylor Davis,0.799,0.197,165043,0.111,0.364,0.0857,-16.86,0.0401,116.765,0.0877,58,0,2
23179,Taylor Dayne,0.176438462,0.620153846,250819.5385,0.778076923,3.28E-05,0.195046154,-6.503692308,0.040661538,116.5858462,0.656384615,45,1,26
23180,Taylor Hawkins,0.624,0.356,265507,0.384,0.486,0.0948,-13.42,0.0363,124.746,0.067,35,1,2
23181,Taylor Holmes,0.937,0.503,86107,0.148,0.00338,0.21,-15.056,0.0547,74.917,0.176,8,1,1
23182,Taylor Ray Holbrook,0.24293,0.6235,196942.1,0.6693,0,0.17031,-5.917,0.06776,112.1102,0.5551,58.2,1,10
23183,Taylor Swift,0.179621172,0.604399002,239166.4414,0.637630923,0.000451794,0.154198504,-6.077264339,0.052562594,122.5748853,0.430920698,57.159601,1,401
23184,Tchaikovsky Chamber Orchestra,0.619,0.316,343627,0.0731,0.00115,0.111,-24.223,0.0479,104.17,0.234,37,1,1
23185,Tchami,0.183,0.815,304333,0.84,0.0843,0.0866,-4.331,0.107,122.988,0.587,63,0,2
23186,"Tcherawata player from Gura Valley, Eritrea",0.995,0.368,71027,0.0785,0.899,0.172,-27.182,0.311,82.772,0.352,0,1,2
23187,Tea Leaf Green,0.135,0.395,241987,0.725,3.39E-05,0.301,-7.129,0.0338,92.366,0.413,43,1,2
23188,Teal Joy,0.803,0.777,136133,0.525,0,0.059,-6.034,0.0777,94.756,0.833,0,1,2
23189,Team Sleep,0.0005305,0.411,179966.5,0.7515,0.5145,0.11,-5.146,0.0401,76.683,0.1305,45.5,1,4
23190,Team Twin,0.00118,0.921,222006,0.558,0,0.105,-7.521,0.391,138.965,0.329,56,1,2
23191,Tear Da Club Up Thugs,0.081355,0.83,148759.75,0.736,0,0.20775,-5.178,0.25675,101.0205,0.57275,46,0,4
23192,Tears For Fears,0.213023621,0.516525862,313665,0.724344828,0.175965188,0.276750862,-9.960577586,0.04212931,115.1732845,0.50407931,41.37931034,1,116
23193,Tech N9ne,0.110230344,0.73009375,256725.7344,0.796375,1.08E-06,0.354642187,-5.02303125,0.238925,135.6206094,0.5390625,51.875,1,64
23194,Tech N9ne Collabos,0.200238889,0.738777778,259147.8889,0.847111111,0,0.413666667,-4.539,0.208788889,118.2315556,0.487,49.44444444,0,9
23195,Tech N9ne Presents Krizz Kaliko,0.0516,0.763,240027,0.799,0,0.688,-5.596,0.204,80.026,0.65,39,0,2
23196,Technotronic,0.025178889,0.821777778,307796.8889,0.853555556,0.014592994,0.072588889,-8.702111111,0.072788889,123.1023333,0.785555556,54.44444444,0,9
23197,Ted Elliot,0.662,0.341,91080,0.0848,4.77E-06,0.543,-23.807,0.0389,80.011,0.293,49,0,1
23198,Ted Greene,0.989,0.4,299880,0.0314,0.908,0.106,-27.25,0.0356,66.235,0.105,37,1,2
23199,Ted Gärdestad,0.3865,0.405,194946.5,0.5505,0,0.1185,-6.774,0.02875,158.072,0.5515,60,1,4
23200,Ted Hawkins,0.798583333,0.639,176397.5833,0.316,0.000649951,0.17325,-13.19766667,0.052741667,119.464,0.64925,32.08333333,1,24
23201,Ted Heath,0.878461538,0.478538462,126498.4615,0.191661538,0.085001769,0.155207692,-17.49292308,0.130061538,101.7431538,0.422515385,0,1,26
23202,Ted Lewis,0.991,0.717,179067,0.366,0.515,0.0758,-8.299,0.054,95.132,0.894,13,1,2
23203,Ted Nash,0.992,0.579,175045,0.415,0.959,0.258,-7.953,0.0426,130.175,0.715,0,0,2
23204,Ted Neeley,0.652263158,0.392,224038.5789,0.452894737,0.135231318,0.113847368,-12.23668421,0.122110526,120.7457895,0.352452632,35.31578947,0,19
23205,Ted Nugent,0.098776667,0.397166667,305340.0741,0.867537037,0.228751501,0.467283333,-8.328388889,0.086559259,141.4401296,0.491592593,30.48148148,1,108
23206,Ted Poley,9.30E-06,0.573,139920,0.956,0,0.13,-4.629,0.08,129.956,0.754,52,0,1
23207,Ted Ross,0.468171429,0.511857143,202493,0.703,0.000104951,0.230285714,-8.261,0.154685714,135.4211429,0.428428571,28.57142857,1,7
23208,Ted Simons,0.811,0.562,230427,0.309,2.44E-06,0.252,-15.356,0.468,206.22,0.651,0,1,2
23209,Ted Taylor,0.579,0.37,153320,0.379,5.42E-05,0.0754,-15.374,0.033,108.913,0.187,35,1,2
23210,Ted Weems & His Orchestra,0.97847619,0.689166667,177864.881,0.33347381,0.200202762,0.140959524,-11.90119048,0.059538095,125.9222381,0.768785714,0.071428571,1,84
23211,Tedashii,0.168,0.6734,237077.4,0.6602,0.000476,0.1464,-7.2778,0.2722,114.9454,0.3686,44.6,1,5
23212,Teddi King,0.7585,0.52225,167070,0.245075,7.35E-07,0.341,-12.37625,0.0627,93.3615,0.3405,3.75,1,8
23213,Teddy,0.0296,0.67,272627,0.671,0,0.208,-7.934,0.206,84.162,0.688,35,1,2
23214,Teddy Buckner,0.701,0.612,186553.75,0.54175,0.42110875,0.376175,-11.97425,0.061175,117.969,0.746,2,1,4
23215,Teddy Geiger,0.0041,0.315,228880,0.751,0,0.0984,-5.74,0.0517,119.566,0.272,46,0,2
23216,Teddy Hill and His Orchestra,0.975,0.645,163493,0.281,0.77,0.262,-11.543,0.0464,97.135,0.834,0,1,2
23217,Teddy Hyde,0.862,0.478,232812,0.33,0.00113,0.176,-12.4,0.0339,79.484,0.413,61,0,2
23218,Teddy Penderazdoun,0.0376,0.804,220760,0.512,0,0.0882,-9.37,0.34,120.024,0.183,40,0,1
23219,Teddy Pendergrass,0.367410505,0.589232323,313497.8788,0.539676768,0.0040544,0.23059697,-11.32150505,0.054517172,117.9411717,0.614040404,33.87878788,1,99
23220,Teddy Pendergrass Duet with Whitney Houston,0.4,0.528,362933,0.286,1.42E-06,0.253,-16.512,0.0289,116.154,0.228,32,1,1
23221,Teddy Petersens Koncertorkester og kor,0.900571429,0.441142857,44478.57143,0.2163,0.141756411,0.549957143,-15.88928571,0.0326,98.35785714,0.606857143,0,1,14
23222,Teddy Reig,0.709,0.492875,126426.625,0.551875,4.98E-07,0.16785,-8.05475,0.0749125,118.139875,0.759125,18.875,1,8
23223,Teddy Riley,0.0677,0.774,257400,0.81,0.000701,0.0269,-7.775,0.0649,107.709,0.526,41,1,1
23224,Teddy Stewart Orchestra,0.965,0.483,178600,0.216,0.00031265,0.3611,-8.991,0.049,112.9295,0.451,11.5,1,4
23225,Teddy Verseti,0.0555,0.799,231266.5,0.6655,3.03E-06,0.2326,-7.355,0.239,100.0525,0.5725,45,0,4
23226,Teddy Wilson,0.921775785,0.657748879,182048.4933,0.215854484,0.097893692,0.155395516,-12.99617265,0.051614126,112.3983812,0.615910314,12.05829596,1,446
23227,Teddy Wilson & His All-Stars,0.606,0.778,178693,0.39,0.0303,0.136,-12.192,0.0645,93.941,0.802,0,1,2
23228,TeddyLoid,0.011720667,0.689333333,206622.3333,0.829666667,0.008718667,0.142333333,-5.747,0.2695,129.6456667,0.625333333,50.66666667,0,3
23229,Teddybears,0.329,0.623,179853,0.95,0,0.156,-2.316,0.186,176.809,0.793,58,1,2
23230,Tedeschi Trucks Band,0.3095,0.5145,330926.5,0.60475,0.098088325,0.0966,-9.098,0.034625,111.934,0.549,53.5,1,8
23231,Tee Grizzley,0.186670588,0.767823529,209317.6471,0.686941176,4.82E-07,0.180135294,-6.464941176,0.262188235,105.1757059,0.467705882,65.58823529,1,17
23232,TeeFLii,0.103,0.511,266707,0.568,0,0.201,-7.796,0.13,79.994,0.142,53,1,2
23233,Teen Beach Movie Cast,0.130916667,0.588333333,187595.6667,0.898666667,5.47E-06,0.468,-4.04,0.087333333,132.997,0.631,53.66666667,1,6
23234,Teen Daze,0.941,0.106,254000,0.301,0.825,0.135,-18.106,0.0483,177.827,0.0475,57,1,2
23235,Teen Idles,0.000595,0.32,66713,0.871,0.4580279,0.3325,-12.4285,0.1091,133.063,0.456,26,1,4
23236,Teen Suicide,0.855,0.4615,158921,0.447,0.822,0.1789,-11.4635,0.0609,109.0905,0.215,54.5,1,4
23237,Teena Marie,0.339639474,0.544552632,354707.7895,0.649921053,0.000962403,0.171202632,-8.510710526,0.056821053,118.6579474,0.540244737,32.10526316,1,76
23238,Teenage Bottlerocket,5.95E-05,0.4965,116866.5,0.987,8.00E-06,0.08715,-3.179,0.10305,105.0105,0.64,51,1,4
23239,Teenage Fanclub,0.0121886,0.431777778,247336.3333,0.737666667,0.240957778,0.238555556,-11.52488889,0.049644444,124.02,0.480066667,36.77777778,0,9
23240,Teenage Mutant Ninja Turtles,0.0165,0.603,180560,0.847,0,0.288,-7.787,0.0287,111.019,0.747,32,1,2
23241,Teflon,0.0206,0.68,247693,0.894,0,0.462,-4.86,0.255,94.089,0.803,62,1,1
23242,Tegan and Sara,0.15652,0.647052632,185912.0526,0.682105263,0.003919564,0.189505263,-6.353315789,0.046305263,131.4158421,0.676315789,50.15789474,1,19
23243,Tego,0.218,0.616,290627,0.655,4.08E-05,0.122,-8.331,0.312,95.014,0.45,48,0,1
23244,Tego Calderon,0.261917143,0.800371429,233644.5429,0.796628571,0.007691208,0.142948571,-4.9092,0.152308571,94.27402857,0.7514,57.88571429,0,35
23245,Tei Shi,0.0386,0.505,201667,0.632,6.94E-05,0.103,-7.816,0.0412,131.969,0.503,53,0,2
23246,Teiko Maehashi,0.737,0.175,282307,0.141,0.406,0.138,-21.088,0.0427,97.926,0.0386,5,0,1
23247,Teitur,0.875,0.371,171973,0.334,0.000255,0.114,-11.127,0.0296,68.721,0.308,37,1,2
23248,Tejada y la Orquesta del Pasapoga,0.841,0.515,138531,0.703,0,0.345,-7.26,0.158,177.02,0.749,0,1,2
23249,Tejal Yann,0.992,0.157,271285,0.151,0.969,0.17,-24.236,0.0424,62.781,0.0379,64,1,2
