genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
neotango,0.0303,0.8365,315826.5,0.6305,0.6925,0.0801,-7.97,0.046,107.223,0.54,46.5,10,1
nepali indie,0.988,0.606,198155,0.341,0.0161,0.19,-7.602,0.0794,82.913,0.666,0,8,0
nepali pop,0.988,0.606,198155,0.341,0.0161,0.19,-7.602,0.0794,82.913,0.666,0,8,0
nerdcore,0.43775,0.53,348091.5,0.7295,0.2585,0.1925,-6.4855,0.1335,98.351,0.387,47,2,1
neue deutsche harte,0.006348931,0.551073529,306882.3971,0.818504902,0.427440747,0.286087745,-7.783289216,0.043860784,121.8596667,0.330643627,46.43137255,2,1
neue deutsche todeskunst,0.012315778,0.544444444,363751.8889,0.685,0.13669,0.274111111,-11.85566667,0.031355556,131.3836667,0.596333333,40.55555556,11,0
neue deutsche welle,0.10575291,0.655166667,267972.2619,0.619571429,0.255296871,0.219411905,-10.23864286,0.076102381,128.9195952,0.556785714,36.02380952,0,1
neurofunk,0.000708,0.478,353267,0.987,0.11,0.0749,-2.913,0.102,140.04,0.324,45,6,1
new age,0.72682414,0.350272322,303146.3622,0.240074431,0.69213996,0.147584307,-17.87071384,0.03990868,110.7085775,0.209154804,41.22492969,7,1
new age piano,0.849127436,0.386028282,267539.3343,0.220248447,0.784983,0.154705048,-18.1488455,0.045143674,112.9096028,0.240914875,40.57432863,9,1
new americana,0.499681522,0.532587731,242936.7462,0.482056178,0.042439115,0.167924079,-9.792983556,0.047754217,117.266666,0.463424515,48.85469084,7,1
new beat,0.026655214,0.728411111,280124.1556,0.816422222,0.201250818,0.164175556,-10.00264444,0.056615556,125.2926333,0.588192222,38.87777778,10,1
new comedy,0.868916667,0.59625,241283.3333,0.603361111,0.104753208,0.666277778,-9.952694444,0.815338889,103.8963056,0.5193,32.52777778,6,1
new england americana,0.649333333,0.516,231833.7222,0.326944444,0.070833678,0.344166667,-11.14977778,0.035427778,109.6672222,0.437666667,48.05555556,0,1
new french touch,0.269576924,0.674596481,246416.8765,0.655366852,0.16758208,0.199806,-7.519772593,0.070603833,115.8743694,0.393939259,62.54925926,2,1
new isolationism,0.913,0.380666667,202635.5833,0.15905,0.003295045,0.153258333,-13.092,0.046233333,109.4223333,0.280308333,3.75,8,1
new jack swing,0.228758709,0.679694634,287312.4643,0.553072823,0.015163136,0.162879899,-9.390878171,0.072953159,115.2783722,0.558108942,41.03190145,11,1
new jersey hardcore,0.053193591,0.397521482,197442.6226,0.889120629,0.02141686,0.220030824,-5.556225773,0.103236517,142.3341988,0.397585326,43.79732068,11,1
new jersey indie,0.303298201,0.521089153,220939.5501,0.672795899,0.103832169,0.184851874,-8.042543739,0.057879118,116.667452,0.496754894,48.01856261,7,1
new jersey punk,0.069765691,0.408363409,195700.9764,0.915523642,0.029487152,0.243625297,-5.717032749,0.144012314,145.1630403,0.367316124,44.03291562,9,1
new jersey rap,0.147845692,0.719726969,274190.9866,0.666781823,0.04053912,0.167300982,-8.258083604,0.224493939,115.2587288,0.584284675,50.11922583,7,1
new mexico music,0.569399362,0.548253619,211270.3695,0.444038787,0.10166777,0.1634851,-11.3354893,0.036256726,120.5627878,0.676019249,34.33253589,7,1
new orleans blues,0.591812983,0.605623734,202157.9798,0.449211539,0.098931781,0.204373915,-13.42386156,0.05179077,113.0514293,0.647166457,30.04353673,2,1
new orleans funk,0.247105603,0.629049562,258729.2321,0.656016486,0.30080046,0.208791853,-9.103096227,0.071740307,117.3521608,0.776929259,36.49618612,9,1
new orleans indie,0.108966667,0.688333333,209919.6667,0.832666667,0.001857,0.091666667,-3.86,0.036533333,101.945,0.733,58,11,1
new orleans jazz,0.733388291,0.560960389,231209.3497,0.427634321,0.405064203,0.219278436,-12.18635478,0.074616328,127.9067674,0.649797475,20.42756367,5,1
new orleans rap,0.112964491,0.752109572,264352.9401,0.693347899,0.001529819,0.211130582,-5.968632693,0.244512825,127.0998369,0.610332194,45.43797411,6,1
new rave,0.14049763,0.598260471,263202.2604,0.738055564,0.215474299,0.1957421,-6.544165915,0.070493036,127.1439727,0.52233571,49.96513453,10,1
new romantic,0.151813439,0.6063958,257872.7376,0.68709601,0.119748022,0.18777535,-10.26250976,0.049176744,123.3113782,0.647146795,41.44352832,9,1
new tribe,0.882666667,0.317666667,312397.6667,0.12345,0.320151667,0.11185,-15.462,0.0386,133.2395,0.261166667,49.33333333,1,1
new wave,0.138302481,0.586892694,255648.0301,0.702849551,0.143099621,0.189268034,-9.935851075,0.051297904,125.1832334,0.645333908,39.74951483,9,1
new wave of thrash metal,0.002713667,0.329,227307,0.948,0.008587633,0.266966667,-8.605333333,0.116133333,99.26533333,0.264933333,35.66666667,0,1
new wave pop,0.222256374,0.603400144,251842.1112,0.644682103,0.05523637,0.183444648,-10.16192967,0.047621578,121.6155867,0.627101233,43.46039726,9,1
new weird america,0.537739253,0.555690028,214175.3941,0.427802613,0.118889625,0.199983132,-11.7743863,0.051786559,104.2438417,0.438504766,39.95333403,7,1
new york drill,0.307368214,0.774526786,169752.4464,0.584446429,8.84E-06,0.162134821,-6.995660714,0.32759375,128.7483571,0.633736607,64.74107143,6,1
newcastle indie,0.000719,0.378,200347,0.953,2.89E-05,0.0936,-3.632,0.138,167.808,0.512,57,9,1
nica,0.763581382,0.499107436,239270.2828,0.320124883,0.007562894,0.163548244,-12.62536915,0.057120375,125.545873,0.507942037,32.41920375,5,1
nigerian hip hop,0.117497082,0.53608,222418.18,0.68782,0.02254049,0.18144,-6.66018,0.234988,134.36484,0.56426,47.44,11,1
nigerian pop,0.138667823,0.66222963,219817.3593,0.711344444,0.016821716,0.162611111,-6.341461111,0.162684074,123.0887815,0.620727778,57.24444444,11,1
nightcore,0.23005,0.6125,174010.5,0.8165,0.061265,0.16695,-6.042,0.0732,170.734,0.515,58,5,1
nightrun,0.075043783,0.558416667,282976.1667,0.8025,0.022698283,0.178691667,-6.303,0.0493,112.9406667,0.367833333,52.16666667,1,0
ninja,0.227287165,0.627122955,286166.3324,0.559782621,0.563908655,0.15167219,-10.20499563,0.06973334,118.1189992,0.390830476,49.61231985,1,1
nintendocore,0.071876087,0.4849875,235826.6542,0.909479167,0.074891504,0.227045833,-4.760945833,0.125339583,133.4794458,0.371975,47.5,6,0
nisiotika,0.792138889,0.473851852,219094.2037,0.463638889,0.192612962,0.363175926,-9.684953704,0.043996296,130.5056667,0.712055556,3.166666667,7,0
nl folk,0.480841414,0.605470707,189798.8657,0.606140404,0.000224146,0.303933838,-10.55961919,0.075602828,123.6399869,0.806116162,31.80606061,9,1
no wave,0.231339727,0.541094678,260646.3522,0.628547059,0.349947452,0.120952563,-11.11417115,0.102024902,132.071272,0.537393768,31.54537815,9,1
noise pop,0.154014135,0.43780408,240916.1918,0.734945785,0.192843308,0.203595457,-7.83833043,0.060364317,130.9139019,0.443605206,43.73479627,6,1
noise punk,0.058558495,0.3965,200218.375,0.851875,0.540063917,0.2758625,-8.7095,0.07755,131.326125,0.3381,26.75,11,1
noise rock,0.114615505,0.443511704,212155.3923,0.750033148,0.421103116,0.243718648,-8.767481055,0.100689123,116.9077327,0.425168711,35.16480835,11,1
nordic contemporary classical,0.950214286,0.285090476,178651.5476,0.190491762,0.836785714,0.224278571,-24.25833333,0.049064286,101.9642857,0.127661905,2.976190476,2,0
nordic folk,0.329533333,0.425666667,369022.3333,0.461,0.378886667,0.258,-12.59266667,0.039166667,108.9943333,0.2195,52.66666667,7,0
nordic house,0.174355556,0.678333333,209574.6667,0.725555556,0.018341386,0.167222222,-6.791277778,0.078361111,115.6217222,0.503888889,63.05555556,6,0
nordic post-rock,0.225268333,0.53675,369674.75,0.653041667,0.33678,0.1726625,-6.858,0.062020833,128.0967083,0.482241667,23.54166667,3,1
nordic soundtrack,0.8925,0.25005,305610.25,0.22975,0.91825,0.18655,-17.54025,0.03965,103.507125,0.0754,51.125,7,1
norman ok indie,0.981,0.506,184790,0.12,6.73E-05,0.295,-11.685,0.0584,110.825,0.456,0,4,1
norsk lovsang,0.137922222,0.467666667,241247.5556,0.641888889,0.032414189,0.110777778,-8.370444444,0.039644444,163.2916667,0.270233333,26.22222222,2,1
norteno,0.348314402,0.684884812,198232.3198,0.62661868,0.008378045,0.158319686,-6.961022775,0.067695288,125.2992853,0.822646921,46.24399758,7,1
norteno-sax,0.351110183,0.703603938,195182.6845,0.774911172,0.042189872,0.151750595,-5.065214286,0.046786126,112.0134918,0.806474359,45.82326007,5,1
north carolina emo,0.011353707,0.4217,228266.6333,0.765166667,0.01410438,0.1549,-7.4092,0.06181,144.1263,0.352066667,53.86666667,6,1
north carolina indie,0.391951676,0.456594595,190586.7027,0.470064865,0.001037584,0.149483243,-7.969648649,0.039327027,118.3141243,0.333542703,47.56756757,9,1
north east england indie,0.0219399,0.287333333,187809,0.926666667,0.283667453,0.0676,-5.835333333,0.123,172.0016667,0.334,48,9,1
northern irish indie,0.02028384,0.552666667,209353.8,0.8,0.026803739,0.166473333,-5.1972,0.085573333,138.5288,0.576533333,53.46666667,2,1
northern soul,0.446888773,0.595269756,180847.995,0.550509233,0.013253427,0.203618876,-10.22212159,0.060417917,118.5577537,0.695702036,35.76666822,5,1
norwegian black metal,0.002375171,0.210541667,324875.9833,0.906183333,0.632159167,0.240013333,-6.939425,0.100653333,120.247475,0.150965,43.19166667,7,1
norwegian choir,0.975,0.334,95987,0.145,0.281,0.085,-14.682,0.0337,87.617,0.195,54,9,0
norwegian classical,0.945025641,0.300591026,317602.8205,0.20447141,0.563165385,0.12924359,-17.71444872,0.041974359,101.3900256,0.144554487,12.26923077,7,1
norwegian contemporary jazz,0.754333333,0.332,461760,0.1436,0.861666667,0.098133333,-21.56566667,0.032766667,82.97733333,0.162,43.33333333,9,0
norwegian death metal,0.008001925,0.204,395720,0.9995,0.22752,0.2795,-5.1275,0.1375,142.225,0.02785,41,11,1
norwegian experimental,0.754333333,0.332,461760,0.1436,0.861666667,0.098133333,-21.56566667,0.032766667,82.97733333,0.162,43.33333333,9,0
norwegian hip hop,0.02815,0.7245,217340,0.7555,0,0.06055,-6.3695,0.05975,129.0565,0.427,51.5,4,0
norwegian indie,0.284637912,0.540406926,213688.759,0.567542569,0.131575172,0.157859307,-9.389600289,0.042215584,135.4880851,0.563654113,64.12409812,6,1
norwegian jazz,0.777786667,0.389865714,357644.4514,0.267409286,0.663987048,0.11344881,-17.91784905,0.037984762,111.8396967,0.358441714,38.14666667,5,1
norwegian metal,0.003164362,0.220388889,341583.1111,0.904777778,0.550345556,0.274977778,-6.119833333,0.103711111,120.7571667,0.143066667,43.38888889,11,1
norwegian pop,0.19018497,0.591464841,231408.8679,0.640918556,0.07174475,0.187666254,-7.469485556,0.054333325,122.8862306,0.437088175,60.25214286,8,0
norwegian pop rap,0.131,0.43,211680,0.606,0,0.173,-5.115,0.0431,169.988,0.123,75,4,0
norwegian punk rock,0.037,0.275,158427,0.98,5.17E-06,0.0943,-0.866,0.11,185.024,0.455,55,9,1
norwegian rock,0.020085,0.337,257550.5,0.796,0.165002585,0.11065,-4.34,0.0729,156.5955,0.25585,57,9,1
norwegian singer-songwriter,0.20491,0.51925,285893.5,0.6675,0.17351975,0.20125,-7.39025,0.0357,134.83425,0.3506,55.75,10,1
norwegian space disco,0.197,0.8055,512842,0.783,0.805,0.469,-10.0685,0.0426,122.9925,0.9125,47,7,1
nottingham indie,0.292018667,0.516022222,245333.4111,0.483933333,0.089072947,0.118176667,-9.677366667,0.04295,120.1688,0.349082222,53.75555556,5,1
nouvelle chanson francaise,0.437688889,0.709222222,224933.2222,0.584333333,0.161678687,0.150233333,-10.47683333,0.049844444,121.9407222,0.720333333,47.77777778,4,1
nova canco,0.666515789,0.467526316,200289.9474,0.506315789,0,0.272663158,-7.690684211,0.0792,116.2459474,0.527157895,46.47368421,9,1
nova mpb,0.479146998,0.639916356,209335.0149,0.449891884,0.011995507,0.141364431,-11.89801511,0.064130145,120.3936992,0.553988613,45.26935818,2,1
novelty,0.505167463,0.630662754,181014.085,0.528649467,0.007612051,0.265090164,-10.98231308,0.186084346,122.9992231,0.721077357,26.66755747,9,1
nu age,0.962666667,0.345333333,216502,0.126333333,0.922,0.109333333,-19.66566667,0.035833333,140.286,0.119033333,49.33333333,0,1
nu disco,0.157889325,0.741931197,283625.6291,0.691554701,0.221261445,0.202821197,-7.442306838,0.05102688,115.7151269,0.645524786,54.2457265,7,1
nu gaze,0.209782052,0.464350897,263762.4067,0.67955751,0.388604784,0.191075963,-8.158110262,0.049627272,124.0476152,0.394900149,47.83893511,2,1
nu jazz,0.26497502,0.664788398,307638.8111,0.588182838,0.471930717,0.163679835,-9.796119305,0.07340392,115.42773,0.540435054,48.58908502,10,1
nu metal,0.050804083,0.483872479,240850.0489,0.852398168,0.093848116,0.211472277,-5.547744068,0.088012659,126.1545491,0.425590432,47.16871025,2,1
nu skool breaks,0.054216667,0.620787879,300169.2424,0.825606061,0.450906364,0.366642424,-7.158666667,0.094242424,115.2603939,0.361484848,49.51515152,10,1
nu-cumbia,0.145594422,0.661584759,259987.3161,0.681498744,0.194948393,0.195521233,-8.318151108,0.076742426,114.3073019,0.708964048,49.33317788,1,1
nu-metalcore,0.023993369,0.465619048,215845.7976,0.916964286,0.053470004,0.201733333,-4.205968254,0.106117857,134.5277976,0.327296429,52.82936508,11,1
nubian traditional,0.829,0.6295,250146.5,0.2005,0.035752045,0.09005,-17.5505,0.0903,91.1795,0.504,28.5,6,1
nueva cancion,0.627175246,0.548419102,236546.2669,0.387439127,0.01425069,0.189805481,-12.0473707,0.06691666,117.8657654,0.510129291,41.13585102,4,1
nueva ola chilena,0.655348381,0.570361905,213412.619,0.501466667,0.374490422,0.170322857,-10.4599619,0.039813333,125.7362286,0.657485714,38.37142857,0,1
nueva ola peruana,0.5695,0.4685,245146.5,0.6825,5.60E-07,0.152,-7.338,0.0686,123.547,0.6555,27,7,1
nuevo tango,0.93952381,0.457333333,179093.9048,0.400904762,0.780761905,0.192742857,-11.18461905,0.037304762,126.154619,0.595190476,1.238095238,6,0
nursery,0.733480879,0.67470989,138643.7136,0.338075458,0.001212265,0.126371795,-12.71932894,0.06603956,125.7610396,0.535900366,47.56556777,2,1
nwobhm,0.041213077,0.365232324,246923.7268,0.872432709,0.136247309,0.300597768,-6.59769085,0.084150563,132.0185963,0.395722664,36.9014714,9,1
nwothm,0.000685874,0.239666667,241348.3333,0.8705,0.048672405,0.275444444,-6.945388889,0.104022222,146.8298333,0.339544444,38.94444444,0,1
ny roots,0.1101,0.677,254990,0.58975,0.09789515,0.119825,-9.06525,0.062675,111.78325,0.8455,42.25,1,1
nyc pop,0.275695232,0.653020062,211988.2785,0.62058179,0.019337049,0.149214043,-7.233819444,0.093200231,110.6218333,0.480330247,58.91512346,6,1
nyc rap,0.209243845,0.68545104,218684.143,0.632517743,0.023263024,0.204783622,-7.242451078,0.289914503,117.1095954,0.534170626,57.31967782,1,1
nyhc,0.018334073,0.405087337,150858.4394,0.86799903,0.087182391,0.32293518,-8.091941713,0.113974852,121.2527546,0.437545058,36.0006576,7,1
nz folk,0.188,0.519,192827,0.494,0,0.159,-5.399,0.0263,99.909,0.243,45,6,1
nz hardcore,0.000254,0.548,133400,0.935,0,0.422,-2.112,0.0775,141.118,0.593,49,9,1
nz hip hop,0.0949,0.803,211892,0.5955,0.058,0.0729,-4.965,0.05805,111.263,0.927,52.5,7,1
nz indie,0.343,0.606333333,231242.1667,0.652,0.224833333,0.287866667,-10.71133333,0.045733333,133.8136667,0.643166667,39.5,3,1
nz pop,0.270507586,0.631917214,219441.9977,0.598908046,0.00464424,0.160066804,-6.85698098,0.057291817,125.5002547,0.450371921,58.42870826,0,1
nz punk,0.000254,0.548,133400,0.935,0,0.422,-2.112,0.0775,141.118,0.593,49,9,1
nz reggae,0.175074167,0.678533333,296500.325,0.519791667,0.077798467,0.1509775,-8.052408333,0.109194167,117.7352833,0.575916667,57.825,9,1
nz singer-songwriter,0.157,0.565,262493,0.429,0,0.13,-9.196,0.0261,95.701,0.266,41,9,1
oakland indie,0.29803497,0.618555556,188335.6869,0.642565657,0.080863103,0.155575758,-8.10630303,0.059958586,107.4333939,0.553737374,59.87878788,5,1
oceania soundtrack,0.751933333,0.199086667,225978.7333,0.153646667,0.53528,0.115866667,-21.81526667,0.039353333,105.359,0.044566667,49.86666667,9,1
ohio indie,0.3292319,0.4281,137522.8,0.7434,0.2548333,0.21317,-7.3725,0.04,114.1603,0.46229,39.9,9,1
oi,0.057694568,0.402973352,183308.1523,0.877264888,0.070206105,0.236644416,-6.815816023,0.0849733,144.701478,0.588424797,34.15809641,9,1
okc indie,0.127557867,0.424718519,331760.9481,0.458207407,0.100868216,0.215074074,-12.35837778,0.045132593,142.4128222,0.537051852,34.35555556,8,0
okinawan pop,0.01885525,0.481,219248.25,0.9195,0.022765,0.284,-3.761,0.06055,123.17975,0.6335,59.25,7,1
oklahoma country,0.475577932,0.572168913,192682.7807,0.49340738,0.057352421,0.192429667,-9.901874867,0.045847001,118.6376488,0.569575491,37.35182174,7,1
old school dancehall,0.151271783,0.776429405,227955.3095,0.601148214,0.039233187,0.16219625,-8.700410675,0.217111341,118.2145812,0.746743571,41.68928571,7,1
old school hip hop,0.083986599,0.808738397,295052.1431,0.684456373,0.032251589,0.22223092,-9.619822878,0.187910259,111.492497,0.638615365,39.94076235,7,1
old school thrash,0.005091311,0.318966903,270674.9023,0.913529974,0.272692136,0.192162884,-7.261586716,0.107241667,127.6532327,0.306787889,37.72478995,11,1
old school uk hip hop,0.0227128,0.66896,241075.6,0.81732,0.011945792,0.184508,-8.01912,0.132848,130.26152,0.54772,42.04,11,0
old west,0.6045,0.3055,181514.3333,0.590166667,0.39840805,0.252833333,-8.841333333,0.0387,145.8576667,0.494833333,37.83333333,2,0
old-time,0.695999738,0.544488998,197473.922,0.405330927,0.126936258,0.217566,-12.9730376,0.060583757,126.3779269,0.67944322,25.01318094,7,1
old-time fiddle,0.963166667,0.290166667,217742,0.147033333,0.12944,0.133616667,-16.20333333,0.040466667,83.17483333,0.359166667,27.33333333,2,1
olympia wa indie,0.322187329,0.524279762,197562.6512,0.660379762,0.14021925,0.151124762,-8.090279762,0.056835952,123.2607917,0.540425,42.65,2,1
omaha indie,0.081112748,0.413425926,207992.1759,0.779509259,0.209912885,0.307287963,-8.568601852,0.124466667,124.810537,0.43734537,40.7962963,2,1
one-person band,0.431490423,0.576846,204738.16,0.6708,0.071939793,0.28195,-7.174366667,0.068296,111.86699,0.554228667,34.26,11,1
ontario indie,0.260870561,0.626517544,216058.1667,0.642903509,0.039605067,0.156898246,-10.19114912,0.039192105,116.2914298,0.583587719,44.60526316,2,1
opera,0.953798297,0.30521602,279428.0029,0.183293441,0.108795041,0.238280476,-17.9530514,0.067864608,103.1333328,0.177159191,18.4123797,2,1
opera chorus,0.933176211,0.319228775,219307.8575,0.262414101,0.112972582,0.247649048,-17.00852139,0.07638189,105.9352852,0.228201136,15.25316085,10,1
opera metal,0.001083147,0.327486111,353008.9444,0.840166667,0.038806186,0.139875,-5.164055556,0.059783333,115.9536667,0.289,40.95833333,5,1
operatic pop,0.800960292,0.319362516,241182.9707,0.279773498,0.141890494,0.168591617,-13.40687199,0.049007087,109.5760815,0.203721645,40.67203642,10,1
operetta,0.886232894,0.363039722,222311.3563,0.272565556,0.211419753,0.209677801,-14.65488856,0.05796925,104.7826448,0.383349363,6.499490741,3,1
opm,0.535407815,0.510532742,256873.3305,0.448034371,0.01075515,0.19824798,-10.13519278,0.037933701,122.4354222,0.346545735,50.88430088,7,1
oratory,0.956079365,0.611984127,1385500.127,0.342095238,0.096908902,0.411063492,-17.02088889,0.845825397,96.62407937,0.411619048,1.142857143,6,1
orchestra,0.894375313,0.279324426,355978.9715,0.174774547,0.592732282,0.177381278,-20.31318234,0.051971993,102.8756937,0.201657017,21.42759702,2,1
orchestral performance,0.898814153,0.271879663,363069.3535,0.165944633,0.526434719,0.173964574,-20.29609074,0.051048118,101.7292827,0.189287428,22.9270328,2,1
orebro indie,0.00229,0.198,449947,0.756,0.715,0.16,-7.04,0.0518,121.924,0.246,50,1,1
orgcore,0.013339635,0.358777083,186323.0042,0.922079167,0.076823735,0.290331875,-5.637260417,0.088113542,146.6258646,0.529708333,42.58958333,6,1
